,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,new_vaccinations_smoothed_per_million,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index
33688,India,2021-03-22,11686796.0,40715.0,39566.429,160166.0,199.0,187.143,8468.666,29.504,28.671,116.06200000000001,0.14400000000000002,0.136,1.4,,,,,,,,,,234445774.0,169.888,,1005480.0,0.7290000000000001,0.039,25.4,samples tested,48494594.0,40631153.0,7863441.0,3428596.0,2221023.0,3.51,2.94,0.57,1609.0,57.87,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
33689,India,2021-03-23,11734058.0,47262.0,42189.143,160441.0,275.0,199.571,8502.914,34.248000000000005,30.572,116.26100000000001,0.19899999999999998,0.145,1.4,,,,,,,,,967459.0,235413233.0,170.58900000000003,0.701,1018924.0,0.738,0.040999999999999995,24.2,samples tested,50841286.0,42731952.0,8109334.0,2346692.0,2253821.0,3.68,3.1,0.59,1633.0,57.87,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
33690,India,2021-03-24,11787534.0,53476.0,44704.143,160692.0,251.0,210.857,8541.664,38.751,32.394,116.443,0.182,0.153,1.4,,,,,,,,,1025628.0,236438861.0,171.332,0.743,1027011.0,0.7440000000000001,0.044000000000000004,23.0,samples tested,53145709.0,44846538.0,8299171.0,2304423.0,2286065.0,3.85,3.25,0.6,1657.0,57.87,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
33691,India,2021-03-25,11846652.0,59118.0,47474.429000000004,160949.0,257.0,225.571,8584.503,42.839,34.402,116.62899999999999,0.18600000000000003,0.163,1.4,,,,,,,,,1065021.0,237503882.0,172.104,0.772,1027246.0,0.7440000000000001,0.046,21.6,samples tested,55504440.0,47001472.0,8502968.0,2358731.0,2309232.0,4.02,3.41,0.62,1673.0,57.87,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
33692,India,2021-03-26,11908910.0,62258.0,50518.0,161240.0,291.0,240.28599999999997,8629.618,45.114,36.607,116.84,0.21100000000000002,0.174,1.4,,,,,,,,,1100756.0,238604638.0,172.90099999999998,0.7979999999999999,1033442.0,0.7490000000000001,0.049,20.5,samples tested,58109773.0,49426618.0,8683155.0,2605333.0,2292340.0,4.21,3.58,0.63,1661.0,57.87,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
33693,India,2021-03-27,11971624.0,62714.0,53213.429000000004,161552.0,312.0,256.714,8675.062,45.445,38.56,117.066,0.226,0.18600000000000003,1.4,,,,,,,,,1164915.0,239769553.0,173.74599999999998,0.8440000000000001,1048291.0,0.76,0.051,19.7,samples tested,60269782.0,51441436.0,8828346.0,2160009.0,2237992.0,4.37,3.73,0.64,1622.0,57.87,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
33694,India,2021-03-28,12039644.0,68020.0,56223.28599999999,161843.0,291.0,268.0,8724.351999999999,49.29,40.741,117.277,0.21100000000000002,0.19399999999999998,1.4,,,,,,,,,1181289.0,240950842.0,174.602,0.856,1073171.0,0.778,0.052000000000000005,19.1,samples tested,60530435.0,51660234.0,8870201.0,260653.0,2209205.0,4.39,3.74,0.64,1601.0,57.87,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
33695,India,2021-03-29,12095855.0,56211.0,58437.0,162114.0,271.0,278.286,8765.084,40.732,42.346000000000004,117.47399999999999,0.196,0.20199999999999999,1.4,,,,,,,,,913319.0,241864161.0,175.263,0.662,1059770.0,0.768,0.055,18.1,samples tested,61113354.0,52211398.0,8901956.0,582919.0,1802680.0,4.43,3.78,0.65,1306.0,57.87,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
33696,India,2021-03-30,12149335.0,53480.0,59325.28599999999,162468.0,354.0,289.57099999999997,8803.838,38.754,42.989,117.73,0.257,0.21,1.4,,,,,,,,,785864.0,242650025.0,175.833,0.569,1033827.0,0.7490000000000001,0.057,17.4,samples tested,63054353.0,53989035.0,9065318.0,1940999.0,1744724.0,4.57,3.91,0.66,1264.0,57.87,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
33697,India,2021-03-31,12221665.0,72330.0,62018.71400000001,162927.0,459.0,319.286,8856.251,52.413000000000004,44.941,118.06299999999999,0.33299999999999996,0.231,1.41,,,,,,,,,1022915.0,243672940.0,176.574,0.741,1033440.0,0.7490000000000001,0.06,16.7,samples tested,65117896.0,55783201.0,9334695.0,2063543.0,1710312.0,4.72,4.04,0.68,1239.0,57.87,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
33698,India,2021-04-01,12303131.0,81466.0,65211.28599999999,163396.0,469.0,349.57099999999997,8915.284,59.033,47.254,118.40299999999999,0.34,0.253,1.42,,,,,,,,,1125681.0,244798621.0,177.39,0.816,1042106.0,0.755,0.063,16.0,samples tested,68789138.0,59148798.0,9640340.0,3671242.0,1897814.0,4.98,4.29,0.7,1375.0,57.87,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
33699,India,2021-04-02,12392260.0,89129.0,69050.0,164110.0,714.0,410.0,8979.87,64.586,50.036,118.92,0.517,0.297,1.43,,,,,,,,,1113966.0,245912587.0,178.197,0.807,1043993.0,0.757,0.066,15.1,samples tested,73054295.0,63081589.0,9972706.0,4265157.0,2134932.0,5.29,4.57,0.72,1547.0,57.87,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
33700,India,2021-04-03,12485509.0,93249.0,73412.143,164623.0,513.0,438.714,9047.442,67.572,53.196999999999996,119.292,0.37200000000000005,0.318,1.43,,,,,,,,,1046605.0,246959192.0,178.955,0.758,1027091.0,0.7440000000000001,0.071,14.0,samples tested,75979651.0,65739470.0,10240181.0,2925356.0,2244267.0,5.51,4.76,0.74,1626.0,74.54,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
33701,India,2021-04-04,12589067.0,103558.0,78489.0,165101.0,478.0,465.42900000000003,9122.483,75.042,56.876000000000005,119.63799999999999,0.34600000000000003,0.337,1.44,,,,,,,,,1166716.0,248125908.0,179.801,0.845,1025009.0,0.743,0.077,13.1,samples tested,79105163.0,68678838.0,10426325.0,3125512.0,2653533.0,5.73,4.98,0.76,1923.0,74.54,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
33702,India,2021-04-05,12686049.0,96982.0,84313.429,165547.0,446.0,490.42900000000003,9192.76,70.277,61.096000000000004,119.961,0.32299999999999995,0.355,1.45,,,,,,,,,893749.0,249019657.0,180.44799999999998,0.648,1022214.0,0.741,0.08199999999999999,12.1,samples tested,83110926.0,72277309.0,10833617.0,4005763.0,3142510.0,6.02,5.24,0.79,2277.0,,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
33703,India,2021-04-06,12801785.0,115736.0,93207.14300000001,166177.0,630.0,529.857,9276.626,83.866,67.541,120.41799999999999,0.457,0.384,1.45,,,,,,,,,1211612.0,250231269.0,181.326,0.878,1083035.0,0.785,0.086,11.6,samples tested,87077474.0,75937015.0,11140459.0,3966548.0,3431874.0,6.31,5.5,0.81,2487.0,,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
33704,India,2021-04-07,12928574.0,126789.0,100987.0,166862.0,685.0,562.143,9368.502,91.876,73.179,120.914,0.496,0.40700000000000003,1.45,,,,,,,,,1208329.0,251439598.0,182.202,0.8759999999999999,1109523.0,0.804,0.091,11.0,samples tested,90198673.0,78763027.0,11435646.0,3121199.0,3582968.0,6.54,5.71,0.83,2596.0,,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
33705,India,2021-04-08,13060542.0,131968.0,108201.571,167642.0,780.0,606.571,9464.131,95.62899999999999,78.407,121.479,0.565,0.44,1.45,,,,,,,,,1237781.0,252677379.0,183.09900000000002,0.897,1125537.0,0.816,0.096,10.4,samples tested,94334262.0,82456522.0,11877740.0,4135589.0,3649303.0,6.84,5.98,0.86,2644.0,,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
33706,India,2021-04-09,13205926.0,145384.0,116238.0,168436.0,794.0,618.0,9569.481,105.35,84.23,122.055,0.575,0.44799999999999995,1.45,,,,,,,,,1364205.0,254041584.0,184.088,0.9890000000000001,1161285.0,0.8420000000000001,,,samples tested,98075160.0,85763852.0,12311308.0,3740898.0,3574409.0,7.11,6.21,0.89,2590.0,,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
33707,India,2021-04-10,13358805.0,152879.0,124756.571,169275.0,839.0,664.571,9680.263,110.78200000000001,90.40299999999999,122.663,0.608,0.48200000000000004,,,,,,,,,,,,,,,,,,,101595147.0,88885961.0,12709186.0,3519987.0,3659357.0,7.36,6.44,0.92,2652.0,,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
33708,India,2021-04-11,13527717.0,168912.0,134092.857,170179.0,904.0,725.429,9802.662,122.4,97.16799999999999,123.318,0.655,0.526,,,,,,,,,,,,,,,,,,,104528565.0,91587400.0,12941165.0,2933418.0,3631915.0,7.57,6.64,0.94,2632.0,,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
